,ID,title,task,objective,projectObjective,domain,module,evaluation,description,objectiveDescription,formula,unit,id,domains,BENCHMARK_GROUP_ID,BENCHMARK_GROUP_NAME,BENCHMARK_GROUP_DESCRIPTION,BENCHMARK_ID,BENCHMARK_NAME,BENCHMARK_DESCRIPTION,BENCHMARK_FIELD_ID,BENCHMARK_FIELD_NAME,BENCHMARK_AGG,TEST_ID,TEST_NAME,TEST_DESCRIPTION,TEST_FIELD_ID,TEST_FIELD_NAME,TEST_AGG,SCENARIO_ID,SCENARIO_NAME,SCENARIO_DESCRIPTION,SCENARIO_FIELD_ID,SCENARIO_FIELD_NAME
103,KPI-SF-071,Severity of changed output AI agent,Task 4.2,Robustness,O4,Railway,['Digital environment'],fully automated evaluation,Severity of changed output AI agent KPI measures similarity of the action chosen by AI agent based on a perturbed input to the action chosen with perfect information. Average pre-defined similarity score per changed action indicating how different the new action is from the original one. ,"This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",Assign similarity score to every pair of actions the AI agent can take and sum up this score for every time the agent's action is changed by perturbations,Average similarity score per action change ,44,"['Railway', 'Power Grid', 'ATM']",0ca46887-897a-463f-bf83-c6cd6269a976,Beta Validation Campaign,The beta validation campaign runs until 30.11.2025,9a859ae9-695f-40b7-83aa-8e2dd37ba38f,Robustness,"This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",69fc414a-fd99-4c46-9798-5034ef9db8b0,Benchmark score (SUM of test scores),SUM,KPI-SF-071,KPI-SF-071: Severity of changed output AI agent (Railway),Severity of changed output AI agent KPI measures similarity of the action chosen by AI agent based on a perturbed input to the action chosen with perfect information. Average pre-defined similarity score per changed action indicating how different the new action is from the original one. ,368978a0-2b61-4c5c-8153-38b3a9acd42a,Test score (SUM of scenario scores),SUM,327b8fa7-701d-46dc-8cd8-ee6fb04f846d,Scenario 1 - Severity of changed output AI agent KPI measures similarity of the action chosen by AI agent based on a perturbed input to the action chosen with perfect information. Average pre-defined similarity score per changed action indicating how different the new action is from the original one. ,"This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",f0726678-2c9a-4364-ab89-cb0fc452c6b4,Scenario score (raw values)
104,KPI-SF-071,Severity of changed output AI agent,Task 4.2,Robustness,O4,Power Grid,['Digital environment'],fully automated evaluation,Severity of changed output AI agent KPI measures similarity of the action chosen by AI agent based on a perturbed input to the action chosen with perfect information. Average pre-defined similarity score per changed action indicating how different the new action is from the original one. ,"This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",Assign similarity score to every pair of actions the AI agent can take and sum up this score for every time the agent's action is changed by perturbations,Average similarity score per action change ,44,"['Railway', 'Power Grid', 'ATM']",0ca46887-897a-463f-bf83-c6cd6269a976,Beta Validation Campaign,The beta validation campaign runs until 30.11.2025,9a859ae9-695f-40b7-83aa-8e2dd37ba38f,Robustness,"This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",69fc414a-fd99-4c46-9798-5034ef9db8b0,Benchmark score (SUM of test scores),SUM,KPI-SF-071,KPI-SF-071: Severity of changed output AI agent (Power Grid),Severity of changed output AI agent KPI measures similarity of the action chosen by AI agent based on a perturbed input to the action chosen with perfect information. Average pre-defined similarity score per changed action indicating how different the new action is from the original one. ,368978a0-2b61-4c5c-8153-38b3a9acd42a,Test score (SUM of scenario scores),SUM,3fbf4ea0-801c-4a11-9108-a18480bff77c,Scenario 1 - Severity of changed output AI agent KPI measures similarity of the action chosen by AI agent based on a perturbed input to the action chosen with perfect information. Average pre-defined similarity score per changed action indicating how different the new action is from the original one. ,"This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",9b538d48-829b-4d3b-a2af-23ebcbed926e,Scenario score (raw values)
105,KPI-SF-071,Severity of changed output AI agent,Task 4.2,Robustness,O4,ATM,['Digital environment'],fully automated evaluation,Severity of changed output AI agent KPI measures similarity of the action chosen by AI agent based on a perturbed input to the action chosen with perfect information. Average pre-defined similarity score per changed action indicating how different the new action is from the original one. ,"This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",Assign similarity score to every pair of actions the AI agent can take and sum up this score for every time the agent's action is changed by perturbations,Average similarity score per action change ,44,"['Railway', 'Power Grid', 'ATM']",0ca46887-897a-463f-bf83-c6cd6269a976,Beta Validation Campaign,The beta validation campaign runs until 30.11.2025,9a859ae9-695f-40b7-83aa-8e2dd37ba38f,Robustness,"This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",69fc414a-fd99-4c46-9798-5034ef9db8b0,Benchmark score (SUM of test scores),SUM,KPI-SF-071,KPI-SF-071: Severity of changed output AI agent (ATM),Severity of changed output AI agent KPI measures similarity of the action chosen by AI agent based on a perturbed input to the action chosen with perfect information. Average pre-defined similarity score per changed action indicating how different the new action is from the original one. ,368978a0-2b61-4c5c-8153-38b3a9acd42a,Test score (SUM of scenario scores),SUM,5423bf12-2476-4c6d-b5e1-e6f16939f8a9,Scenario 1 - Severity of changed output AI agent KPI measures similarity of the action chosen by AI agent based on a perturbed input to the action chosen with perfect information. Average pre-defined similarity score per changed action indicating how different the new action is from the original one. ,"This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",e03dfaab-5321-4bfb-92fd-7a9b1d4db812,Scenario score (raw values)
106,KPI-SF-072,Steps survived with perturbations,Task 4.2,Robustness,O4,Railway,['Digital environment'],fully automated evaluation,Steps survived with perturbations KPI calculates the number of steps the AI agent is able to survive in environment with perturbation agent ,"This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",Count number of steps before a game over in the environment when including a perturbation agent,Number of steps ,45,"['Railway', 'Power Grid', 'ATM']",0ca46887-897a-463f-bf83-c6cd6269a976,Beta Validation Campaign,The beta validation campaign runs until 30.11.2025,9a859ae9-695f-40b7-83aa-8e2dd37ba38f,Robustness,"This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",69fc414a-fd99-4c46-9798-5034ef9db8b0,Benchmark score (SUM of test scores),SUM,KPI-SF-072,KPI-SF-072: Steps survived with perturbations (Railway),Steps survived with perturbations KPI calculates the number of steps the AI agent is able to survive in environment with perturbation agent ,15a704a1-6fc5-471b-88ce-c1002190a376,Test score (SUM of scenario scores),SUM,bcb2fdf6-ebd8-4862-b866-0ca005062be5,Scenario 1 - Steps survived with perturbations KPI calculates the number of steps the AI agent is able to survive in environment with perturbation agent ,"This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",e56a4bf9-9a4a-4ac7-9d2d-43fb49882709,Scenario score (raw values)
107,KPI-SF-072,Steps survived with perturbations,Task 4.2,Robustness,O4,Power Grid,['Digital environment'],fully automated evaluation,Steps survived with perturbations KPI calculates the number of steps the AI agent is able to survive in environment with perturbation agent ,"This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",Count number of steps before a game over in the environment when including a perturbation agent,Number of steps ,45,"['Railway', 'Power Grid', 'ATM']",0ca46887-897a-463f-bf83-c6cd6269a976,Beta Validation Campaign,The beta validation campaign runs until 30.11.2025,9a859ae9-695f-40b7-83aa-8e2dd37ba38f,Robustness,"This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",69fc414a-fd99-4c46-9798-5034ef9db8b0,Benchmark score (SUM of test scores),SUM,KPI-SF-072,KPI-SF-072: Steps survived with perturbations (Power Grid),Steps survived with perturbations KPI calculates the number of steps the AI agent is able to survive in environment with perturbation agent ,15a704a1-6fc5-471b-88ce-c1002190a376,Test score (SUM of scenario scores),SUM,502f8c22-5298-4e7f-a59f-41211e4f78c1,Scenario 1 - Steps survived with perturbations KPI calculates the number of steps the AI agent is able to survive in environment with perturbation agent ,"This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",a150b80b-1b54-477f-bdc3-339b376e2138,Scenario score (raw values)
108,KPI-SF-072,Steps survived with perturbations,Task 4.2,Robustness,O4,ATM,['Digital environment'],fully automated evaluation,Steps survived with perturbations KPI calculates the number of steps the AI agent is able to survive in environment with perturbation agent ,"This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",Count number of steps before a game over in the environment when including a perturbation agent,Number of steps ,45,"['Railway', 'Power Grid', 'ATM']",0ca46887-897a-463f-bf83-c6cd6269a976,Beta Validation Campaign,The beta validation campaign runs until 30.11.2025,9a859ae9-695f-40b7-83aa-8e2dd37ba38f,Robustness,"This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",69fc414a-fd99-4c46-9798-5034ef9db8b0,Benchmark score (SUM of test scores),SUM,KPI-SF-072,KPI-SF-072: Steps survived with perturbations (ATM),Steps survived with perturbations KPI calculates the number of steps the AI agent is able to survive in environment with perturbation agent ,15a704a1-6fc5-471b-88ce-c1002190a376,Test score (SUM of scenario scores),SUM,fcfff6b8-ce7b-4744-b9ed-ef6bfeea0b1c,Scenario 1 - Steps survived with perturbations KPI calculates the number of steps the AI agent is able to survive in environment with perturbation agent ,"This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",ba37cc69-17ce-4a0c-9f82-887ebfb149f3,Scenario score (raw values)
109,KPI-VF-073,Vulnerability to perturbation,Task 4.2,Robustness,O4,Railway,['Digital environment'],fully automated evaluation,"Vulnerability to perturbation KPI measures vulnerability of specific value in observed state to perturbations, i.e. how likely it is that perturbing the value will result in a change in action chosen by the AI agent ","This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ","For value x1 in observed state, count how many times x1 is perturbed significantly during the episode and count how many times it is perturbed when the AI agent's chosen action is changed by the perturbations and divide the latter by the former",Proportion of times perturbing the value resulted in a changed action ,46,"['Railway', 'Power Grid', 'ATM']",0ca46887-897a-463f-bf83-c6cd6269a976,Beta Validation Campaign,The beta validation campaign runs until 30.11.2025,9a859ae9-695f-40b7-83aa-8e2dd37ba38f,Robustness,"This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",69fc414a-fd99-4c46-9798-5034ef9db8b0,Benchmark score (SUM of test scores),SUM,KPI-VF-073,KPI-VF-073: Vulnerability to perturbation (Railway),"Vulnerability to perturbation KPI measures vulnerability of specific value in observed state to perturbations, i.e. how likely it is that perturbing the value will result in a change in action chosen by the AI agent ",17851b69-7c44-41f7-a90a-f531f79ac21e,Test score (SUM of scenario scores),SUM,be42f670-0cc6-44de-bf5e-8e6eb979ade4,"Scenario 1 - Vulnerability to perturbation KPI measures vulnerability of specific value in observed state to perturbations, i.e. how likely it is that perturbing the value will result in a change in action chosen by the AI agent ","This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",31be4ee2-9556-42d6-9566-b2dbc70b761a,Scenario score (raw values)
110,KPI-VF-073,Vulnerability to perturbation,Task 4.2,Robustness,O4,Power Grid,['Digital environment'],fully automated evaluation,"Vulnerability to perturbation KPI measures vulnerability of specific value in observed state to perturbations, i.e. how likely it is that perturbing the value will result in a change in action chosen by the AI agent ","This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ","For value x1 in observed state, count how many times x1 is perturbed significantly during the episode and count how many times it is perturbed when the AI agent's chosen action is changed by the perturbations and divide the latter by the former",Proportion of times perturbing the value resulted in a changed action ,46,"['Railway', 'Power Grid', 'ATM']",0ca46887-897a-463f-bf83-c6cd6269a976,Beta Validation Campaign,The beta validation campaign runs until 30.11.2025,9a859ae9-695f-40b7-83aa-8e2dd37ba38f,Robustness,"This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",69fc414a-fd99-4c46-9798-5034ef9db8b0,Benchmark score (SUM of test scores),SUM,KPI-VF-073,KPI-VF-073: Vulnerability to perturbation (Power Grid),"Vulnerability to perturbation KPI measures vulnerability of specific value in observed state to perturbations, i.e. how likely it is that perturbing the value will result in a change in action chosen by the AI agent ",17851b69-7c44-41f7-a90a-f531f79ac21e,Test score (SUM of scenario scores),SUM,553762b1-fb83-4686-8dc0-25fe8e0d6484,"Scenario 1 - Vulnerability to perturbation KPI measures vulnerability of specific value in observed state to perturbations, i.e. how likely it is that perturbing the value will result in a change in action chosen by the AI agent ","This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",cad0d68a-e039-4153-83a7-eb701fdb3571,Scenario score (raw values)
111,KPI-VF-073,Vulnerability to perturbation,Task 4.2,Robustness,O4,ATM,['Digital environment'],fully automated evaluation,"Vulnerability to perturbation KPI measures vulnerability of specific value in observed state to perturbations, i.e. how likely it is that perturbing the value will result in a change in action chosen by the AI agent ","This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ","For value x1 in observed state, count how many times x1 is perturbed significantly during the episode and count how many times it is perturbed when the AI agent's chosen action is changed by the perturbations and divide the latter by the former",Proportion of times perturbing the value resulted in a changed action ,46,"['Railway', 'Power Grid', 'ATM']",0ca46887-897a-463f-bf83-c6cd6269a976,Beta Validation Campaign,The beta validation campaign runs until 30.11.2025,9a859ae9-695f-40b7-83aa-8e2dd37ba38f,Robustness,"This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",69fc414a-fd99-4c46-9798-5034ef9db8b0,Benchmark score (SUM of test scores),SUM,KPI-VF-073,KPI-VF-073: Vulnerability to perturbation (ATM),"Vulnerability to perturbation KPI measures vulnerability of specific value in observed state to perturbations, i.e. how likely it is that perturbing the value will result in a change in action chosen by the AI agent ",17851b69-7c44-41f7-a90a-f531f79ac21e,Test score (SUM of scenario scores),SUM,121b5889-7c51-422f-a640-5ba316d3ed49,"Scenario 1 - Vulnerability to perturbation KPI measures vulnerability of specific value in observed state to perturbations, i.e. how likely it is that perturbing the value will result in a change in action chosen by the AI agent ","This KPI contributes to evaluating Robustness of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",7a6db169-58df-4857-9771-df36dea6ec53,Scenario score (raw values)
112,KPI-AF-074,Area between reward curves,Task 4.2,Resilience,O4,Railway,['Digital environment'],fully automated evaluation,Area between reward curves calculates area between the curve corresponding to the reward obtained in each step in an environment where the AI agent has perfect information and the curve for an environment where the agent's input is perturbed ,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",Use the trapezoidal rule for numerical integration to compute the area underneath the two curves and subtract ,None (cumulative reward) ,47,"['Railway', 'Power Grid', 'ATM']",0ca46887-897a-463f-bf83-c6cd6269a976,Beta Validation Campaign,The beta validation campaign runs until 30.11.2025,2291b692-58c6-4444-b01c-759dbfa42fe4,Resilience,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",6d19a774-6ca1-4b30-b817-8d9533d24818,Benchmark score (SUM of test scores),SUM,KPI-AF-074,KPI-AF-074: Area between reward curves (Railway),Area between reward curves calculates area between the curve corresponding to the reward obtained in each step in an environment where the AI agent has perfect information and the curve for an environment where the agent's input is perturbed ,06f0dea2-825d-4073-b7d8-e14d9c4625cb,Test score (SUM of scenario scores),SUM,654afe37-a639-4a62-91c1-964fd79e73eb,Scenario 1 - Area between reward curves calculates area between the curve corresponding to the reward obtained in each step in an environment where the AI agent has perfect information and the curve for an environment where the agent's input is perturbed ,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",e500b9f6-cc4b-4324-90d1-f59f0942bb01,Scenario score (raw values)
113,KPI-AF-074,Area between reward curves,Task 4.2,Resilience,O4,Power Grid,['Digital environment'],fully automated evaluation,Area between reward curves calculates area between the curve corresponding to the reward obtained in each step in an environment where the AI agent has perfect information and the curve for an environment where the agent's input is perturbed ,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",Use the trapezoidal rule for numerical integration to compute the area underneath the two curves and subtract ,None (cumulative reward) ,47,"['Railway', 'Power Grid', 'ATM']",0ca46887-897a-463f-bf83-c6cd6269a976,Beta Validation Campaign,The beta validation campaign runs until 30.11.2025,2291b692-58c6-4444-b01c-759dbfa42fe4,Resilience,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",6d19a774-6ca1-4b30-b817-8d9533d24818,Benchmark score (SUM of test scores),SUM,KPI-AF-074,KPI-AF-074: Area between reward curves (Power Grid),Area between reward curves calculates area between the curve corresponding to the reward obtained in each step in an environment where the AI agent has perfect information and the curve for an environment where the agent's input is perturbed ,06f0dea2-825d-4073-b7d8-e14d9c4625cb,Test score (SUM of scenario scores),SUM,519db711-726f-4b38-ba22-1258feaec1f1,Scenario 1 - Area between reward curves calculates area between the curve corresponding to the reward obtained in each step in an environment where the AI agent has perfect information and the curve for an environment where the agent's input is perturbed ,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",dc5ab5e2-9446-4a05-9f59-472ed656f11a,Scenario score (raw values)
114,KPI-AF-074,Area between reward curves,Task 4.2,Resilience,O4,ATM,['Digital environment'],fully automated evaluation,Area between reward curves calculates area between the curve corresponding to the reward obtained in each step in an environment where the AI agent has perfect information and the curve for an environment where the agent's input is perturbed ,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",Use the trapezoidal rule for numerical integration to compute the area underneath the two curves and subtract ,None (cumulative reward) ,47,"['Railway', 'Power Grid', 'ATM']",0ca46887-897a-463f-bf83-c6cd6269a976,Beta Validation Campaign,The beta validation campaign runs until 30.11.2025,2291b692-58c6-4444-b01c-759dbfa42fe4,Resilience,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",6d19a774-6ca1-4b30-b817-8d9533d24818,Benchmark score (SUM of test scores),SUM,KPI-AF-074,KPI-AF-074: Area between reward curves (ATM),Area between reward curves calculates area between the curve corresponding to the reward obtained in each step in an environment where the AI agent has perfect information and the curve for an environment where the agent's input is perturbed ,06f0dea2-825d-4073-b7d8-e14d9c4625cb,Test score (SUM of scenario scores),SUM,a90e293a-2669-408c-9b45-f3e7b67abb1e,Scenario 1 - Area between reward curves calculates area between the curve corresponding to the reward obtained in each step in an environment where the AI agent has perfect information and the curve for an environment where the agent's input is perturbed ,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",187bcf55-dc63-4600-9e61-e0fe5a0b7c4a,Scenario score (raw values)
115,KPI-DF-075,Degradation time,Task 4.2,Resilience,O4,Railway,['Digital environment'],fully automated evaluation,Number of steps/episodes until reward reaches its lowest point after introducing perturbations to the input of the AI agent ,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",Find step/episode where reward is the lowest and get the difference to the step/episode the perturbations were introduced,Number of steps/episodes ,48,"['Railway', 'Power Grid', 'ATM']",0ca46887-897a-463f-bf83-c6cd6269a976,Beta Validation Campaign,The beta validation campaign runs until 30.11.2025,2291b692-58c6-4444-b01c-759dbfa42fe4,Resilience,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",6d19a774-6ca1-4b30-b817-8d9533d24818,Benchmark score (SUM of test scores),SUM,KPI-DF-075,KPI-DF-075: Degradation time (Railway),Number of steps/episodes until reward reaches its lowest point after introducing perturbations to the input of the AI agent ,0759f523-38e9-4bc2-9311-d82e8a8565c7,Test score (SUM of scenario scores),SUM,3acc7c29-c364-4c58-bba9-aa6bd23b7762,Scenario 1 - Number of steps/episodes until reward reaches its lowest point after introducing perturbations to the input of the AI agent ,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",d41c074e-5044-4b05-9fdd-7711a03f7787,Scenario score (raw values)
116,KPI-DF-075,Degradation time,Task 4.2,Resilience,O4,Power Grid,['Digital environment'],fully automated evaluation,Number of steps/episodes until reward reaches its lowest point after introducing perturbations to the input of the AI agent ,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",Find step/episode where reward is the lowest and get the difference to the step/episode the perturbations were introduced,Number of steps/episodes ,48,"['Railway', 'Power Grid', 'ATM']",0ca46887-897a-463f-bf83-c6cd6269a976,Beta Validation Campaign,The beta validation campaign runs until 30.11.2025,2291b692-58c6-4444-b01c-759dbfa42fe4,Resilience,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",6d19a774-6ca1-4b30-b817-8d9533d24818,Benchmark score (SUM of test scores),SUM,KPI-DF-075,KPI-DF-075: Degradation time (Power Grid),Number of steps/episodes until reward reaches its lowest point after introducing perturbations to the input of the AI agent ,0759f523-38e9-4bc2-9311-d82e8a8565c7,Test score (SUM of scenario scores),SUM,0061d975-78e3-41ee-8231-839a9f645a58,Scenario 1 - Number of steps/episodes until reward reaches its lowest point after introducing perturbations to the input of the AI agent ,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",e577e1be-6ab4-4d4f-8c01-ba0625abda0c,Scenario score (raw values)
117,KPI-DF-075,Degradation time,Task 4.2,Resilience,O4,ATM,['Digital environment'],fully automated evaluation,Number of steps/episodes until reward reaches its lowest point after introducing perturbations to the input of the AI agent ,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",Find step/episode where reward is the lowest and get the difference to the step/episode the perturbations were introduced,Number of steps/episodes ,48,"['Railway', 'Power Grid', 'ATM']",0ca46887-897a-463f-bf83-c6cd6269a976,Beta Validation Campaign,The beta validation campaign runs until 30.11.2025,2291b692-58c6-4444-b01c-759dbfa42fe4,Resilience,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",6d19a774-6ca1-4b30-b817-8d9533d24818,Benchmark score (SUM of test scores),SUM,KPI-DF-075,KPI-DF-075: Degradation time (ATM),Number of steps/episodes until reward reaches its lowest point after introducing perturbations to the input of the AI agent ,0759f523-38e9-4bc2-9311-d82e8a8565c7,Test score (SUM of scenario scores),SUM,2706885e-da3a-42e6-b24b-fdc6ff05575f,Scenario 1 - Number of steps/episodes until reward reaches its lowest point after introducing perturbations to the input of the AI agent ,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",864a83e3-bca5-4e92-9d41-476329c88ab7,Scenario score (raw values)
118,KPI-RF-076,Restorative time,Task 4.2,Resilience,O4,Railway,['Digital environment'],fully automated evaluation,Number of steps/episodes until reward recovers to its highest point after reaching the lowest point after introducing perturbations to the input of the AI agent ,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",Find step/episode where reward is the highest and get the difference to the step/episode with the lowest reward from KPI-DF-075,Number of steps/episodes ,49,"['Railway', 'Power Grid', 'ATM']",0ca46887-897a-463f-bf83-c6cd6269a976,Beta Validation Campaign,The beta validation campaign runs until 30.11.2025,2291b692-58c6-4444-b01c-759dbfa42fe4,Resilience,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",6d19a774-6ca1-4b30-b817-8d9533d24818,Benchmark score (SUM of test scores),SUM,KPI-RF-076,KPI-RF-076: Restorative time (Railway),Number of steps/episodes until reward recovers to its highest point after reaching the lowest point after introducing perturbations to the input of the AI agent ,1ce16902-296c-434f-b9fc-1acb24964643,Test score (SUM of scenario scores),SUM,c87b66bf-1dec-4fc2-bdc0-73decdaff3b1,Scenario 1 - Number of steps/episodes until reward recovers to its highest point after reaching the lowest point after introducing perturbations to the input of the AI agent ,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",62243c4b-19b5-4e2b-a9ef-523b2423d43b,Scenario score (raw values)
119,KPI-RF-076,Restorative time,Task 4.2,Resilience,O4,Power Grid,['Digital environment'],fully automated evaluation,Number of steps/episodes until reward recovers to its highest point after reaching the lowest point after introducing perturbations to the input of the AI agent ,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",Find step/episode where reward is the highest and get the difference to the step/episode with the lowest reward from KPI-DF-075,Number of steps/episodes ,49,"['Railway', 'Power Grid', 'ATM']",0ca46887-897a-463f-bf83-c6cd6269a976,Beta Validation Campaign,The beta validation campaign runs until 30.11.2025,2291b692-58c6-4444-b01c-759dbfa42fe4,Resilience,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",6d19a774-6ca1-4b30-b817-8d9533d24818,Benchmark score (SUM of test scores),SUM,KPI-RF-076,KPI-RF-076: Restorative time (Power Grid),Number of steps/episodes until reward recovers to its highest point after reaching the lowest point after introducing perturbations to the input of the AI agent ,1ce16902-296c-434f-b9fc-1acb24964643,Test score (SUM of scenario scores),SUM,a4252ee8-4f6e-496f-9909-d02ffb6b15cf,Scenario 1 - Number of steps/episodes until reward recovers to its highest point after reaching the lowest point after introducing perturbations to the input of the AI agent ,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",ddfe7745-a449-4b08-abb1-9ef71d9468d2,Scenario score (raw values)
120,KPI-RF-076,Restorative time,Task 4.2,Resilience,O4,ATM,['Digital environment'],fully automated evaluation,Number of steps/episodes until reward recovers to its highest point after reaching the lowest point after introducing perturbations to the input of the AI agent ,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",Find step/episode where reward is the highest and get the difference to the step/episode with the lowest reward from KPI-DF-075,Number of steps/episodes ,49,"['Railway', 'Power Grid', 'ATM']",0ca46887-897a-463f-bf83-c6cd6269a976,Beta Validation Campaign,The beta validation campaign runs until 30.11.2025,2291b692-58c6-4444-b01c-759dbfa42fe4,Resilience,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",6d19a774-6ca1-4b30-b817-8d9533d24818,Benchmark score (SUM of test scores),SUM,KPI-RF-076,KPI-RF-076: Restorative time (ATM),Number of steps/episodes until reward recovers to its highest point after reaching the lowest point after introducing perturbations to the input of the AI agent ,1ce16902-296c-434f-b9fc-1acb24964643,Test score (SUM of scenario scores),SUM,f1f41de5-a702-414c-91ec-ec1ad3ce8f1f,Scenario 1 - Number of steps/episodes until reward recovers to its highest point after reaching the lowest point after introducing perturbations to the input of the AI agent ,"This KPI contributes to evaluating Resilience of the AI-based assistant, as part of Task 4.2 evaluation objectives, and O4 main project objective. ",7f099c55-a7e8-4467-9eca-d9be5f05c5d8,Scenario score (raw values)
