ID,title,task,objective,projectObjective,domain,module,evaluation,description,objectiveDescription,formula,unit,id,domains,SUITE_ID,SUITE_NAME,SUITE_DESCRIPTION,BENCHMARK_ID,BENCHMARK_NAME,BENCHMARK_DESCRIPTION,BENCHMARK_FIELD_ID,BENCHMARK_FIELD_NAME,BENCHMARK_FIELD_DESCRIPTION,BENCHMARK_AGG,TEST_ID,TEST_NAME,TEST_DESCRIPTION,TEST_FIELD_ID,TEST_FIELD_NAME,TEST_FIELD_DESCRIPTION,TEST_AGG,SCENARIO_ID,SCENARIO_NAME,SCENARIO_DESCRIPTION,SCENARIO_FIELD_ID,SCENARIO_FIELD_NAME,SCENARIO_FIELD_DESCRIPTION
KPI-NF-045,Network Impact Propagation,Task 4.1,Solution quality,O2,Railway,['Digital environment'],fully automated evaluation,"The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ","This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",Number of trains affected (or Affected Network Nodes) divided by Total number of trains (or Total Network Nodes) ,Percentage (%) ,30,['Railway'],0ca46887-897a-463f-bf83-c6cd6269a977,First Validation Campaign,The first validation campaign runs until 31/03/2026.,4b0be731-8371-4e4e-a673-b630187b0bb8,Solution quality,"This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",e212421a-0c1a-4b5c-bfdf-b31886439d3f,network_impact_propagation,Benchmark score (MEAN of test scores),NANMEAN,e075d4a7-5cda-4d3c-83ac-69a0db1d74dd,KPI-NF-045: Network Impact Propagation (Railway),"The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ",0cc2a210-4be2-42b6-ba21-885193fdbdbc,network_impact_propagation,Test score (MEAN of scenario scores),MEAN,87e0d07c-cd5f-4506-b112-619d298ce924,"Scenario 145 - The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ","This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",1f18bb7d-a96d-4f46-8d0e-9dac4ab11aef,success_rate_1,Secondary scenario score (raw values): success_rate scenario without malfunction
KPI-NF-045,Network Impact Propagation,Task 4.1,Solution quality,O2,Railway,['Digital environment'],fully automated evaluation,"The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ","This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",Number of trains affected (or Affected Network Nodes) divided by Total number of trains (or Total Network Nodes) ,Percentage (%) ,30,['Railway'],0ca46887-897a-463f-bf83-c6cd6269a977,First Validation Campaign,The first validation campaign runs until 31/03/2026.,4b0be731-8371-4e4e-a673-b630187b0bb8,Solution quality,"This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",e212421a-0c1a-4b5c-bfdf-b31886439d3f,network_impact_propagation,Benchmark score (MEAN of test scores),NANMEAN,e075d4a7-5cda-4d3c-83ac-69a0db1d74dd,KPI-NF-045: Network Impact Propagation (Railway),"The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ",0cc2a210-4be2-42b6-ba21-885193fdbdbc,network_impact_propagation,Test score (MEAN of scenario scores),MEAN,87e0d07c-cd5f-4506-b112-619d298ce924,"Scenario 145 - The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ","This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",c0b5fcb8-4fdb-47ad-a492-4b092176fca7,punctuality_1,Secondary scenario score (raw values): punctuality scenario without malfunction
KPI-NF-045,Network Impact Propagation,Task 4.1,Solution quality,O2,Railway,['Digital environment'],fully automated evaluation,"The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ","This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",Number of trains affected (or Affected Network Nodes) divided by Total number of trains (or Total Network Nodes) ,Percentage (%) ,30,['Railway'],0ca46887-897a-463f-bf83-c6cd6269a977,First Validation Campaign,The first validation campaign runs until 31/03/2026.,4b0be731-8371-4e4e-a673-b630187b0bb8,Solution quality,"This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",e212421a-0c1a-4b5c-bfdf-b31886439d3f,network_impact_propagation,Benchmark score (MEAN of test scores),NANMEAN,e075d4a7-5cda-4d3c-83ac-69a0db1d74dd,KPI-NF-045: Network Impact Propagation (Railway),"The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ",0cc2a210-4be2-42b6-ba21-885193fdbdbc,network_impact_propagation,Test score (MEAN of scenario scores),MEAN,87e0d07c-cd5f-4506-b112-619d298ce924,"Scenario 145 - The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ","This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",d387db5f-273b-4bf2-b1b0-adb10ff37d67,success_rate_2,Secondary scenario score (raw values): success_rate scenario without malfunction
KPI-NF-045,Network Impact Propagation,Task 4.1,Solution quality,O2,Railway,['Digital environment'],fully automated evaluation,"The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ","This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",Number of trains affected (or Affected Network Nodes) divided by Total number of trains (or Total Network Nodes) ,Percentage (%) ,30,['Railway'],0ca46887-897a-463f-bf83-c6cd6269a977,First Validation Campaign,The first validation campaign runs until 31/03/2026.,4b0be731-8371-4e4e-a673-b630187b0bb8,Solution quality,"This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",e212421a-0c1a-4b5c-bfdf-b31886439d3f,network_impact_propagation,Benchmark score (MEAN of test scores),NANMEAN,e075d4a7-5cda-4d3c-83ac-69a0db1d74dd,KPI-NF-045: Network Impact Propagation (Railway),"The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ",0cc2a210-4be2-42b6-ba21-885193fdbdbc,network_impact_propagation,Test score (MEAN of scenario scores),MEAN,87e0d07c-cd5f-4506-b112-619d298ce924,"Scenario 145 - The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ","This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",48753ea6-fc2b-4a10-b6c3-7b5f6e6cfb0b,punctuality_2,Secondary scenario score (raw values): punctuality scenario without malfunction
KPI-NF-045,Network Impact Propagation,Task 4.1,Solution quality,O2,Railway,['Digital environment'],fully automated evaluation,"The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ","This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",Number of trains affected (or Affected Network Nodes) divided by Total number of trains (or Total Network Nodes) ,Percentage (%) ,30,['Railway'],0ca46887-897a-463f-bf83-c6cd6269a977,First Validation Campaign,The first validation campaign runs until 31/03/2026.,4b0be731-8371-4e4e-a673-b630187b0bb8,Solution quality,"This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",e212421a-0c1a-4b5c-bfdf-b31886439d3f,network_impact_propagation,Benchmark score (MEAN of test scores),NANMEAN,e075d4a7-5cda-4d3c-83ac-69a0db1d74dd,KPI-NF-045: Network Impact Propagation (Railway),"The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ",0cc2a210-4be2-42b6-ba21-885193fdbdbc,network_impact_propagation,Test score (MEAN of scenario scores),MEAN,97bbc19c-de0c-4deb-838d-5675d9525eb8,"Scenario 148 - The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ","This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",dc9a8bc9-7a01-41c4-97e0-206c79841aa4,network_impact_propagation,Primary scenario score (raw values): network_impact_propagation
KPI-NF-045,Network Impact Propagation,Task 4.1,Solution quality,O2,Railway,['Digital environment'],fully automated evaluation,"The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ","This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",Number of trains affected (or Affected Network Nodes) divided by Total number of trains (or Total Network Nodes) ,Percentage (%) ,30,['Railway'],0ca46887-897a-463f-bf83-c6cd6269a977,First Validation Campaign,The first validation campaign runs until 31/03/2026.,4b0be731-8371-4e4e-a673-b630187b0bb8,Solution quality,"This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",e212421a-0c1a-4b5c-bfdf-b31886439d3f,network_impact_propagation,Benchmark score (MEAN of test scores),NANMEAN,e075d4a7-5cda-4d3c-83ac-69a0db1d74dd,KPI-NF-045: Network Impact Propagation (Railway),"The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ",0cc2a210-4be2-42b6-ba21-885193fdbdbc,network_impact_propagation,Test score (MEAN of scenario scores),MEAN,97bbc19c-de0c-4deb-838d-5675d9525eb8,"Scenario 148 - The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ","This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",e4ab1af2-0f16-4102-88f2-5617ca2b67fc,success_rate_1,Secondary scenario score (raw values): success_rate scenario without malfunction
KPI-NF-045,Network Impact Propagation,Task 4.1,Solution quality,O2,Railway,['Digital environment'],fully automated evaluation,"The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ","This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",Number of trains affected (or Affected Network Nodes) divided by Total number of trains (or Total Network Nodes) ,Percentage (%) ,30,['Railway'],0ca46887-897a-463f-bf83-c6cd6269a977,First Validation Campaign,The first validation campaign runs until 31/03/2026.,4b0be731-8371-4e4e-a673-b630187b0bb8,Solution quality,"This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",e212421a-0c1a-4b5c-bfdf-b31886439d3f,network_impact_propagation,Benchmark score (MEAN of test scores),NANMEAN,e075d4a7-5cda-4d3c-83ac-69a0db1d74dd,KPI-NF-045: Network Impact Propagation (Railway),"The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ",0cc2a210-4be2-42b6-ba21-885193fdbdbc,network_impact_propagation,Test score (MEAN of scenario scores),MEAN,97bbc19c-de0c-4deb-838d-5675d9525eb8,"Scenario 148 - The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ","This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",cf14ac4a-f7f8-4dd3-8130-8b1f5ee0c1bc,punctuality_1,Secondary scenario score (raw values): punctuality scenario without malfunction
KPI-NF-045,Network Impact Propagation,Task 4.1,Solution quality,O2,Railway,['Digital environment'],fully automated evaluation,"The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ","This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",Number of trains affected (or Affected Network Nodes) divided by Total number of trains (or Total Network Nodes) ,Percentage (%) ,30,['Railway'],0ca46887-897a-463f-bf83-c6cd6269a977,First Validation Campaign,The first validation campaign runs until 31/03/2026.,4b0be731-8371-4e4e-a673-b630187b0bb8,Solution quality,"This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",e212421a-0c1a-4b5c-bfdf-b31886439d3f,network_impact_propagation,Benchmark score (MEAN of test scores),NANMEAN,e075d4a7-5cda-4d3c-83ac-69a0db1d74dd,KPI-NF-045: Network Impact Propagation (Railway),"The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ",0cc2a210-4be2-42b6-ba21-885193fdbdbc,network_impact_propagation,Test score (MEAN of scenario scores),MEAN,97bbc19c-de0c-4deb-838d-5675d9525eb8,"Scenario 148 - The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ","This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",4328f5cb-3607-49c1-94e1-ab6c16d43d33,success_rate_2,Secondary scenario score (raw values): success_rate scenario without malfunction
KPI-NF-045,Network Impact Propagation,Task 4.1,Solution quality,O2,Railway,['Digital environment'],fully automated evaluation,"The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ","This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",Number of trains affected (or Affected Network Nodes) divided by Total number of trains (or Total Network Nodes) ,Percentage (%) ,30,['Railway'],0ca46887-897a-463f-bf83-c6cd6269a977,First Validation Campaign,The first validation campaign runs until 31/03/2026.,4b0be731-8371-4e4e-a673-b630187b0bb8,Solution quality,"This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",e212421a-0c1a-4b5c-bfdf-b31886439d3f,network_impact_propagation,Benchmark score (MEAN of test scores),NANMEAN,e075d4a7-5cda-4d3c-83ac-69a0db1d74dd,KPI-NF-045: Network Impact Propagation (Railway),"The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ",0cc2a210-4be2-42b6-ba21-885193fdbdbc,network_impact_propagation,Test score (MEAN of scenario scores),MEAN,97bbc19c-de0c-4deb-838d-5675d9525eb8,"Scenario 148 - The Network Impact Propagation KPI measures how disruptions in one part of the railway network affect the overall system, including delay propagation and congestion spillover. This KPI helps evaluate the cascading effects of local disturbances and the efficiency of AI-assisted re-scheduling in mitigating these effects. ","This KPI contributes to evaluating Solution quality of the AI-based assistant, as part of Task 4.1 evaluation objectives, and O2 main project objective.
- To assess the ripple effects of disruptions across the railway network.
- To quantify how effectively AI-assisted re-scheduling contains and mitigates propagation of delays.
- To support decision-making in optimizing re-scheduling strategies for network-wide efficiency. ",f43faf59-4f78-4081-86ae-5da93263a5e1,punctuality_2,Secondary scenario score (raw values): punctuality scenario without malfunction
KPI-CS-049,Cognitive Performance & Stress,Task 4.3,Human user experience,O3,Railway,['Human Assessment module'],semi-automated evaluation,Cognitive Performance & Stress KPI performs an implicit assessment of the human cognitive performance status and stress levels along the different task that will be performed. The output provides information about the operator mental status and aims to be used to integrate the AI system to contribute as a reward to better adapt decision system. ,"The computation of the metrics will be made on the Human Assessment Module and will be integrated in the system that will Tune the autonomy Level of the system. Taking this into account, the objective is to be able to tune the system autonomy level based on the implicit assessment in real time.
For example, higher traffic or hard situations/decisions will be detected with any interference with the human operator, implicitly providing information to be used by the decision system.
This KPI will not focus on the final results when this module is integrated, but in the calculation of personalized cognitive and stress metrics of a single human based on an individual assessment protocol. If we are not able to perform such protocol, then this module will be generic and not personalized, removing this KPIs. In the personalization we aim to achieve a 20-30% improvement on performance of the model based for a single individual data, enabling a high level of personalization.
This KPI contributes to evaluating Human-user experience of the AI-based assistant, as part of Task 4.3 evaluation objectives, and O3 main project objective. ",Performance of the model to measure cognitive status and stress of a single user.  ,Percentage (%) ,31,"['Railway', 'Power Grid', 'ATM']",0ca46887-897a-463f-bf83-c6cd6269a977,First Validation Campaign,The first validation campaign runs until 31/03/2026.,3237ba20-ccff-45b0-af23-44719e584f41,Human user experience,"The computation of the metrics will be made on the Human Assessment Module and will be integrated in the system that will Tune the autonomy Level of the system. Taking this into account, the objective is to be able to tune the system autonomy level based on the implicit assessment in real time.
For example, higher traffic or hard situations/decisions will be detected with any interference with the human operator, implicitly providing information to be used by the decision system.
This KPI will not focus on the final results when this module is integrated, but in the calculation of personalized cognitive and stress metrics of a single human based on an individual assessment protocol. If we are not able to perform such protocol, then this module will be generic and not personalized, removing this KPIs. In the personalization we aim to achieve a 20-30% improvement on performance of the model based for a single individual data, enabling a high level of personalization.
This KPI contributes to evaluating Human-user experience of the AI-based assistant, as part of Task 4.3 evaluation objectives, and O3 main project objective. ",6d165bd8-cc48-45d2-8b31-08c178ddeff9,primary,Benchmark score (MEAN of test scores),NANMEAN,452bb0df-9a9d-4475-ac7b-8e62659c0b13,KPI-CS-049: Cognitive Performance & Stress (Railway),Cognitive Performance & Stress KPI performs an implicit assessment of the human cognitive performance status and stress levels along the different task that will be performed. The output provides information about the operator mental status and aims to be used to integrate the AI system to contribute as a reward to better adapt decision system. ,6b69647e-d663-4f90-ab14-dc4f5335f390,primary,Test score (MEAN of scenario scores),MEAN,76d73b49-ff52-4b9a-96e2-cc664582c8e4,Scenario 1 - Cognitive Performance & Stress KPI performs an implicit assessment of the human cognitive performance status and stress levels along the different task that will be performed. The output provides information about the operator mental status and aims to be used to integrate the AI system to contribute as a reward to better adapt decision system. ,"The computation of the metrics will be made on the Human Assessment Module and will be integrated in the system that will Tune the autonomy Level of the system. Taking this into account, the objective is to be able to tune the system autonomy level based on the implicit assessment in real time.
For example, higher traffic or hard situations/decisions will be detected with any interference with the human operator, implicitly providing information to be used by the decision system.
This KPI will not focus on the final results when this module is integrated, but in the calculation of personalized cognitive and stress metrics of a single human based on an individual assessment protocol. If we are not able to perform such protocol, then this module will be generic and not personalized, removing this KPIs. In the personalization we aim to achieve a 20-30% improvement on performance of the model based for a single individual data, enabling a high level of personalization.
This KPI contributes to evaluating Human-user experience of the AI-based assistant, as part of Task 4.3 evaluation objectives, and O3 main project objective. ",f1878cc0-4767-4c54-9df5-32f4a03c84bc,primary,Scenario score (raw values)
